Key_Dataset,Key_Run,Key_Fold,Key_Scheme,Key_Scheme_options,Key_Scheme_version_ID,DateTime,Number Correct,Number Missing,Number Spurious,Number Overlap,Strict Precision,Strict Recall,Strict $F_1$,Lenient Precision,Lenient Recall,Lenient $F_1$,Average Precision,Average Recall,Average $F_1$,Accuracy,Tokens,Number Training Inst,Number Training Docs,Time Training,Time Testing
[Plne_zneni],3,3,Paum,Key,a,20130421_183835,10,14,5,4,0.5263157894736842,0.35714285714285715,0.425531914893617,0.7368421052631579,0.5,0.5957446808510638,0.631578947368421,0.4285714285714286,0.5106382978723404,0.0,0,-1,-1,51826,4120
[Plne_zneni],3,4,Paum,Key,a,20130421_183835,18,22,5,2,0.72,0.42857142857142855,0.5373134328358209,0.8,0.47619047619047616,0.5970149253731344,0.76,0.45238095238095233,0.5671641791044777,0.0,0,-1,-1,52079,4291
[Plne_zneni],3,5,Paum,Key,a,20130421_183835,20,8,10,1,0.6451612903225806,0.6896551724137931,0.6666666666666667,0.6774193548387096,0.7241379310344828,0.7,0.6612903225806451,0.7068965517241379,0.6833333333333333,0.0,0,-1,-1,49862,5804
[Plne_zneni],3,6,Paum,Key,a,20130421_183835,14,12,17,4,0.4,0.4666666666666667,0.4307692307692308,0.5142857142857142,0.6,0.5538461538461538,0.45714285714285713,0.5333333333333333,0.4923076923076923,0.0,0,-1,-1,52076,4509
[Plne_zneni],3,7,Paum,Key,a,20130421_183835,11,8,17,4,0.34375,0.4782608695652174,0.4,0.46875,0.6521739130434783,0.5454545454545454,0.40625,0.5652173913043479,0.4727272727272727,0.0,0,-1,-1,53269,3607
[Plne_zneni],3,8,Paum,Key,a,20130421_183835,7,8,9,1,0.4117647058823529,0.4375,0.42424242424242425,0.47058823529411764,0.5,0.48484848484848486,0.4411764705882353,0.46875,0.4545454545454546,0.0,0,-1,-1,51952,4930
[Plne_zneni],3,9,Paum,Key,a,20130421_183835,12,3,9,0,0.5714285714285714,0.8,0.6666666666666666,0.5714285714285714,0.8,0.6666666666666666,0.5714285714285714,0.8,0.6666666666666666,0.0,0,-1,-1,52501,4923
[Plne_zneni],3,10,Paum,Key,a,20130421_183835,17,20,4,4,0.68,0.4146341463414634,0.5151515151515151,0.84,0.5121951219512195,0.6363636363636365,0.76,0.46341463414634143,0.5757575757575758,0.0,0,-1,-1,53908,4977
[Plne_zneni],3,1,Paum_pos_orth_sent,Key,a,20130421_183835,14,14,19,3,0.3888888888888889,0.45161290322580644,0.417910447761194,0.4722222222222222,0.5483870967741935,0.5074626865671641,0.4305555555555556,0.5,0.46268656716417905,0.0,0,-1,-1,123555,10278
[Plne_zneni],3,2,Paum_pos_orth_sent,Key,a,20130421_183835,15,7,10,1,0.5769230769230769,0.6521739130434783,0.6122448979591837,0.6153846153846154,0.6956521739130435,0.6530612244897959,0.5961538461538461,0.6739130434782609,0.6326530612244898,0.0,0,-1,-1,127564,10189
[Plne_zneni],3,3,Paum_pos_orth_sent,Key,a,20130421_183835,8,16,4,4,0.5,0.2857142857142857,0.36363636363636365,0.75,0.42857142857142855,0.5454545454545454,0.625,0.3571428571428571,0.45454545454545453,0.0,0,-1,-1,128173,8517
[Plne_zneni],3,4,Paum_pos_orth_sent,Key,a,20130421_183835,18,22,5,2,0.72,0.42857142857142855,0.5373134328358209,0.8,0.47619047619047616,0.5970149253731344,0.76,0.45238095238095233,0.5671641791044777,0.0,0,-1,-1,125053,8894
[Plne_zneni],3,5,Paum_pos_orth_sent,Key,a,20130421_183835,18,10,12,1,0.5806451612903226,0.6206896551724138,0.6000000000000001,0.6129032258064516,0.6551724137931034,0.6333333333333333,0.5967741935483871,0.6379310344827587,0.6166666666666667,0.0,0,-1,-1,121621,12105
[Plne_zneni],3,6,Paum_pos_orth_sent,Key,a,20130421_183835,14,12,7,4,0.56,0.4666666666666667,0.509090909090909,0.72,0.6,0.6545454545454547,0.64,0.5333333333333333,0.5818181818181818,0.0,0,-1,-1,128422,9251
[Plne_zneni],3,7,Paum_pos_orth_sent,Key,a,20130421_183835,9,11,3,3,0.6,0.391304347826087,0.47368421052631576,0.8,0.5217391304347826,0.6315789473684211,0.7,0.4565217391304348,0.5526315789473685,0.0,0,-1,-1,131216,7424
