Key_Dataset,Key_Run,Key_Fold,Key_Scheme,Key_Scheme_options,Key_Scheme_version_ID,DateTime,Number Correct,Number Missing,Number Spurious,Number Overlap,Strict Precision,Strict Recall,Strict $F_1$,Lenient $F_1$,Average $F_1$,Number Training Inst,Number Training Docs,Time Training,Time Testing
[Ucinnost],4,6,Paum,Key,a,20121210_183802,12,0,1,0,0.9230769230769231,1.0,0.9600000000000001,0.9600000000000001,0.9600000000000001,-1,-1,26849,2169
[Ucinnost],4,7,Paum,Key,a,20121210_183802,9,0,3,0,0.75,1.0,0.8571428571428571,0.8571428571428571,0.8571428571428571,-1,-1,26850,2106
[Ucinnost],4,8,Paum,Key,a,20121210_183802,9,0,7,0,0.5625,1.0,0.72,0.72,0.72,-1,-1,26568,2168
[Ucinnost],4,9,Paum,Key,a,20121210_183802,16,1,3,0,0.8421052631578947,0.9411764705882353,0.8888888888888888,0.8888888888888888,0.8888888888888888,-1,-1,26335,2575
[Ucinnost],4,10,Paum,Key,a,20121210_183802,9,0,2,0,0.8181818181818182,1.0,0.9,0.9,0.9,-1,-1,26179,2823
[Ucinnost],4,1,Paum_pos,Key,a,20121210_183802,12,0,2,0,0.8571428571428571,1.0,0.923076923076923,0.923076923076923,0.923076923076923,-1,-1,43324,4290
[Ucinnost],4,2,Paum_pos,Key,a,20121210_183802,11,0,1,0,0.9166666666666666,1.0,0.9565217391304348,0.9565217391304348,0.9565217391304348,-1,-1,44274,3323
[Ucinnost],4,3,Paum_pos,Key,a,20121210_183802,10,0,3,0,0.7692307692307693,1.0,0.8695652173913044,0.8695652173913044,0.8695652173913044,-1,-1,42972,3760
[Ucinnost],4,4,Paum_pos,Key,a,20121210_183802,12,0,2,0,0.8571428571428571,1.0,0.923076923076923,0.923076923076923,0.923076923076923,-1,-1,42685,4056
[Ucinnost],4,5,Paum_pos,Key,a,20121210_183802,13,0,0,0,1.0,1.0,1.0,1.0,1.0,-1,-1,43824,3138
[Ucinnost],4,6,Paum_pos,Key,a,20121210_183802,12,0,1,0,0.9230769230769231,1.0,0.9600000000000001,0.9600000000000001,0.9600000000000001,-1,-1,43574,3214
[Ucinnost],4,7,Paum_pos,Key,a,20121210_183802,9,0,3,0,0.75,1.0,0.8571428571428571,0.8571428571428571,0.8571428571428571,-1,-1,43605,3182
[Ucinnost],4,8,Paum_pos,Key,a,20121210_183802,9,0,7,0,0.5625,1.0,0.72,0.72,0.72,-1,-1,42611,3261
[Ucinnost],4,9,Paum_pos,Key,a,20121210_183802,16,1,3,0,0.8421052631578947,0.9411764705882353,0.8888888888888888,0.8888888888888888,0.8888888888888888,-1,-1,43137,3774
[Ucinnost],4,10,Paum_pos,Key,a,20121210_183802,9,0,2,0,0.8181818181818182,1.0,0.9,0.9,0.9,-1,-1,42451,4245
[Ucinnost],4,1,Paum_afun,Key,a,20121210_183802,12,0,2,0,0.8571428571428571,1.0,0.923076923076923,0.923076923076923,0.923076923076923,-1,-1,45243,4447
[Ucinnost],4,2,Paum_afun,Key,a,20121210_183802,11,0,1,0,0.9166666666666666,1.0,0.9565217391304348,0.9565217391304348,0.9565217391304348,-1,-1,46944,3544
[Ucinnost],4,3,Paum_afun,Key,a,20121210_183802,10,0,3,0,0.7692307692307693,1.0,0.8695652173913044,0.8695652173913044,0.8695652173913044,-1,-1,46351,4010
[Ucinnost],4,4,Paum_afun,Key,a,20121210_183802,12,0,2,0,0.8571428571428571,1.0,0.923076923076923,0.923076923076923,0.923076923076923,-1,-1,45009,4228
[Ucinnost],4,5,Paum_afun,Key,a,20121210_183802,13,0,0,0,1.0,1.0,1.0,1.0,1.0,-1,-1,45773,3322
[Ucinnost],4,6,Paum_afun,Key,a,20121210_183802,12,0,1,0,0.9230769230769231,1.0,0.9600000000000001,0.9600000000000001,0.9600000000000001,-1,-1,45867,3369
[Ucinnost],4,7,Paum_afun,Key,a,20121210_183802,9,0,3,0,0.75,1.0,0.8571428571428571,0.8571428571428571,0.8571428571428571,-1,-1,46429,3322
[Ucinnost],4,8,Paum_afun,Key,a,20121210_183802,9,0,7,0,0.5625,1.0,0.72,0.72,0.72,-1,-1,45056,3354
[Ucinnost],4,9,Paum_afun,Key,a,20121210_183802,16,1,3,0,0.8421052631578947,0.9411764705882353,0.8888888888888888,0.8888888888888888,0.8888888888888888,-1,-1,44994,3994
[Ucinnost],4,10,Paum_afun,Key,a,20121210_183802,9,0,2,0,0.8181818181818182,1.0,0.9,0.9,0.9,-1,-1,44758,4398
[Ucinnost],4,1,Paum_small,Key,a,20121210_183802,12,0,2,0,0.8571428571428571,1.0,0.923076923076923,0.923076923076923,0.923076923076923,-1,-1,21547,2325
